created_at	invoice_id	item_id	category	subcategory	item	quantity	rate	amount	created_at_header	balance_due	date	ship_mode	order_id	bill_to	ship_to	discount	shipping	subtotal	total
2025-03-10 11:18:43.750310	35579	OFF-LA-3206	Office Supplies	Labels	Avery 487	1	3.69	3.69	2025-03-10 11:18:43.749947	5.08	Dec 19 2012	First Class	CA-2012-AB10105140-41262	Adrian Barton	46203, Indianapolis,, Indiana, United, States		1.39	3.69	5.08
2025-03-10 11:18:44.026681	35580	OFF-BI-4827	Office Supplies	Binders	Ibico Ibimaster 300 Manual Binding System	3	1103.97	3311.91	2025-03-10 11:18:44.026192	3375.73	Dec 19 2012	First Class	CA-2012-AB10105140-41262	Adrian Barton	46203, Indianapolis,, Indiana, United, States		63.82	3311.91	3375.73
2025-03-10 11:19:08.390736	35601	FUR-FU-6234	Furniture	Furnishings	Tenex Chairmats For Use With Carpeted Floors	4	63.92	255.68	2025-03-10 11:19:08.390361	259.18	Oct 25 2012	Second Class	CA-2012-AH10585140-41207	Angele Hood	98105, Seattle,, Washington, United, States		3.5	255.68	259.18
2025-03-10 11:18:48.423354	35602	TEC-PH-6347	Technology	Phones	Vtech CS6719	5	383.96	1919.8	2025-03-10 11:18:48.423001	1581.63	Oct 25 2012	Second Class	CA-2012-AH10585140-41207	Angele Hood	98105, Seattle,, Washington, United, States	383.96	45.79	1919.8	1581.63
2025-03-10 11:18:51.633414	35712	TEC-PH-6413	Technology	Phones	Wilson SignalBoost 841262 DB PRO Amplifier Kit	2	575.92	1151.84	2025-03-10 11:18:51.633020	939.35	Nov 28 2012	Standard Class	CA-2012-AH10210140-41241	Alan Hwang	94122, San, Francisco, California,, United States	230.37	17.88	1151.84	939.35
2025-03-10 11:18:51.897710	35713	OFF-FA-6129	Office Supplies	Fasteners	Staples	5	30.4	152.0	2025-03-10 11:18:51.897329	154.12	Nov 28 2012	Standard Class	CA-2012-AH10210140-41241	Alan Hwang	94122, San, Francisco, California,, United States		2.12	152.0	154.12
2025-03-10 11:18:41.012638	35876	OFF-PA-6512	Office Supplies	Paper	Xerox 1956	11	65.78	723.58	2025-03-10 11:18:41.012270	727.94	Jul 26 2012	Standard Class	US-2012-AS10045140-41116	Aaron Smayling	10035, New York City,, New York, United, States		4.36	723.58	727.94
2025-03-10 11:18:47.912653	36068	TEC-PH-5607	Technology	Phones	Plantronics HL10 Handset Lifter	8	742.34	5938.69	2025-03-10 11:18:47.912295	4992.81	Oct 30 2012	Second Class	US-2012-AC10450140-41212	Amy Cox	85323, Avondale,, Arizona, United, States	1187.74	241.86	5938.69	4992.81
2025-03-10 11:19:11.663072	36194	FUR-CH-4413	Furniture	Chairs	Global Italian Leather Office Chair	2	183.37	366.74	2025-03-10 11:19:11.662663	309.48	Oct 14 2012	First Class	US-2012-AC10660140-41196	Anna Chung	44134, Parma, Ohio,, United States	110.02	52.76	366.74	309.48
2025-03-10 11:19:11.904120	36195	OFF-PA-6447	Office Supplies	Paper	Xerox 1897	2	7.97	15.94	2025-03-10 11:19:11.903731	16.57	Oct 14 2012	First Class	US-2012-AC10660140-41196	Anna Chung	44134, Parma, Ohio,, United States	3.19	3.82	15.94	16.57
2025-03-10 11:18:37.810874	36258	FUR-CH-4421	Furniture	Chairs	Global Push Button Manager's Chair, Indigo	1	48.71	48.71	2025-03-10 11:18:37.810494	50.1	Mar 06 2012	First Class	CA-2012-AB10015140-40974	Aaron Bergman	98103, Seattle,, Washington, United, States	9.74	11.13	48.71	50.1
2025-03-10 11:18:38.035402	36259	OFF-AR-5309	Office Supplies	Art	Newell 330	3	17.94	53.82	2025-03-10 11:18:38.035046	58.11	Mar 06 2012	First Class	CA-2012-AB10015140-40974	Aaron Bergman	98103, Seattle,, Washington, United, States		4.29	53.82	58.11
2025-03-10 11:18:42.191557	36279	OFF-LA-5591	Office Supplies	Labels	Permanent Self-Adhesive File Folder Labels for Typewriters by Universal	2	5.22	10.44	2025-03-10 11:18:42.191177	11.95	Nov 15 2012	Standard Class	CA-2012-AH10075140-41228	Adam Hart	92646, Huntington, Beach, California,, United States		1.51	10.44	11.95
2025-03-10 11:18:59.473836	36282	OFF-LA-3236	Office Supplies	Labels	Avery 514	5	14.4	72.0	2025-03-10 11:18:59.473492	77.37	Sep 02 2012	Same Day	CA-2012-AG10390140-41154	Allen Goldenen	10009, New York City,, New York, United, States		5.37	72.0	77.37
2025-03-10 11:19:01.931942	36350	TEC-AC-4140	Technology	Accessories	Enermax Acrylux Wireless Keyboard	5	398.4	1992.0	2025-03-10 11:19:01.931567	1619.18	Jan 02 2013	Second Class	CA-2013-AH10465140-41276	Amy Hunt	75217, Dallas, Texas,, United States	398.4	25.58	1992.0	1619.18
2025-03-10 11:19:02.184788	36351	OFF-AR-5294	Office Supplies	Art	Newell 317	3	7.06	21.17	2025-03-10 11:19:02.184403	18.78	Jan 02 2013	Second Class	CA-2013-AH10465140-41276	Amy Hunt	75217, Dallas, Texas,, United States	4.23	1.84	21.17	18.78
2025-03-10 11:19:02.479325	36352	FUR-BO-5529	Furniture	Bookcases	O'Sullivan Living Dimensions 5-Shelf Bookcases	9	1352.4	12171.58	2025-03-10 11:19:02.478934	8396.39	Jan 02 2013	Second Class	CA-2013-AH10465140-41276	Amy Hunt	75217, Dallas, Texas,, United States	3894.91	119.72	12171.58	8396.39
2025-03-10 11:19:16.173810	36397	OFF-AR-5312	Office Supplies	Art	Newell 333	2	4.45	8.9	2025-03-10 11:19:16.173460	8.25	Mar 16 2012	Same Day	CA-2012-AZ10750140-40984	Annie Zypern	75217, Dallas, Texas,, United States	1.78	1.13	8.9	8.25
2025-03-10 11:19:16.404761	36398	OFF-PA-6522	Office Supplies	Paper	Xerox 1966	1	5.18	5.18	2025-03-10 11:19:16.404408	5.94	Mar 16 2012	Same Day	CA-2012-AZ10750140-40984	Annie Zypern	75217, Dallas, Texas,, United States	1.04	1.8	5.18	5.94
2025-03-10 11:19:16.644806	36399	OFF-PA-6523	Office Supplies	Paper	Xerox 1967	3	15.55	46.66	2025-03-10 11:19:16.644428	38.66	Mar 16 2012	Same Day	CA-2012-AZ10750140-40984	Annie Zypern	75217, Dallas, Texas,, United States	9.33	1.33	46.66	38.66
2025-03-10 11:19:21.578700	36493	OFF-EN-6212	Office Supplies	Envelopes	Strathmore #10 Envelopes, Ultimate White	3	158.13	474.39	2025-03-10 11:19:21.578299	485.04	May 09 2012	Standard Class	CA-2012-AI10855140-41038	Arianne Irving	98031, Kent,, Washington, United, States		10.65	474.39	485.04
2025-03-10 11:19:21.884834	36494	TEC-PH-5085	Technology	Phones	LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite	5	43.6	218.0	2025-03-10 11:19:21.884417	175.79	May 09 2012	Standard Class	CA-2012-AI10855140-41038	Arianne Irving	98031, Kent,, Washington, United, States	43.6	1.39	218.0	
2025-03-10 11:18:49.464177	36551	FUR-CH-6016	Furniture	Chairs	Situations Contoured Folding Chairs, 4/Set	2	99.37	198.74	2025-03-10 11:18:49.463827	149.91	Mar 05 2013	Second Class	CA-2013-AH10195140-41338	Alan Haines	18018, Bethlehem,, Pennsylvania, United, States	59.62	10.79	198.74	149.91
2025-03-10 11:18:49.701770	36552	FUR-FU-2864	Furniture	Furnishings	36X48 HARDFLOOR CHAIRMAT	2	33.57	67.14	2025-03-10 11:18:49.701414	58.35	Mar 05 2013	Second Class	CA-2013-AH10195140-41338	Alan Haines	18018, Bethlehem,, Pennsylvania, United, States	13.43	4.64	67.14	58.35
2025-03-10 11:18:45.665813	36600	FUR-CH-5790	Furniture	Chairs	SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair	2	37.3	74.59	2025-03-10 11:18:45.665451	56.61	Nov 15 2012	Standard Class	US-2012-AB10165140-41228	Alan Barnes	62521, Decatur,, Illinois, United States	22.38	4.4	74.59	56.61
2025-03-10 11:18:38.627093	36651	FUR-CH-4840	Furniture	Chairs	Iceberg Nesting Folding Chair, 19w x 6d x 43h	6	279.46	1676.74	2025-03-10 11:18:38.626751	1353.08	May 12 2012	Standard Class	CA-2012-AH10030140-41041	Aaron Hawkins	90004, Los Angeles,, California, United, States	335.35	11.69	1676.74	1353.08
2025-03-10 11:18:38.855492	36652	OFF-PA-4014	Office Supplies	Paper	EcoTones Memo Sheets	2	8.0	16.0	2025-03-10 11:18:38.855129	17.15	May 12 2012	Standard Class	CA-2012-AH10030140-41041	Aaron Hawkins	90004, Los Angeles,, California, United, States		1.15	16.0	17.15
2025-03-10 11:18:58.223346	36714	OFF-BI-4376	Office Supplies	Binders	GBC VeloBinder Strips	2	15.36	30.72	2025-03-10 11:18:58.223003	36.03	Oct 05 2012	Second Class	CA-2012-AM10360140-41187	Alice McCarthy	68104, Omaha,, Nebraska, United, States		5.31	30.72	36.03
2025-03-10 11:19:04.018298	36943	FUR-FU-3924	Furniture	Furnishings	DAX Wood Document Frame	14	192.22	2691.08	2025-03-10 11:19:04.017965	2711.23	Jan 03 2013	Standard Class	CA-2013-AG10495140-41277	Andrew Gjertsen	22304, Alexandria,, Virginia, United, States		20.15	2691.08	2711.23
2025-03-10 11:19:27.004098	37075	OFF-AR-2875	Office Supplies	Art	50 Colored Long Pencils	3	30.48	91.44	2025-03-10 11:19:27.003709	95.46	Nov 10 2012	Standard Class	CA-2012-AP10915140-41223	Arthur Prichep	90008, Los Angeles,, California, United, States		4.02	91.44	95.46
2025-03-10 11:19:27.256863	37076	FUR-CH-4673	Furniture	Chairs	Hon Olson Stacker Stools	1	112.65	112.65	2025-03-10 11:19:27.256442	106.14	Nov 10 2012	Standard Class	CA-2012-AP10915140-41223	Arthur Prichep	90008, Los Angeles,, California, United, States	22.53	16.02	112.65	106.14
2025-03-10 11:19:05.218578	37121	OFF-AP-3364	Office Supplies	Appliances	Belkin 6 Outlet Metallic Surge Strip	3	26.14	78.41	2025-03-10 11:19:05.218213	69.67	May 01 2012	Same Day	CA-2012-AR10510140-41030	Andrew Roberts	43229, Columbus,, Ohio, United States	15.68	6.94	78.41	69.67
2025-03-10 11:19:06.704479	37312	FUR-FU-6227	Furniture	Furnishings	Tenex B1-RE Series Chair Mats for Low Pile Carpets	2	91.96	183.92	2025-03-10 11:19:06.704119	186.69	Apr 05 2012	Standard Class	CA-2012-AY10555140-41004	Andy Yotov	90049, Los Angeles,, California, United, States		2.77	183.92	186.69
2025-03-10 11:19:06.946720	37313	FUR-FU-3829	Furniture	Furnishings	C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings	7	33.11	231.77	2025-03-10 11:19:06.946368	236.12	Apr 05 2012	Standard Class	CA-2012-AY10555140-41004	Andy Yotov	90049, Los Angeles,, California, United, States		4.35	231.77	236.12
2025-03-10 11:19:07.186438	37314	OFF-PA-6574	Office Supplies	Paper	Xerox 211	3	19.44	58.32	2025-03-10 11:19:07.186045	60.43	Apr 05 2012	Standard Class	CA-2012-AY10555140-41004	Andy Yotov	90049, Los Angeles,, California, United, States		2.11	58.32	60.43
2025-03-10 11:19:07.423088	37315	OFF-PA-6494	Office Supplies	Paper	Xerox 194	1	55.48	55.48	2025-03-10 11:19:07.422696	57.76	Apr 05 2012	Standard Class	CA-2012-AY10555140-41004	Andy Yotov	90049, Los Angeles,, California, United, States		2.28	55.48	57.76
2025-03-10 11:18:39.085953	37425	OFF-BI-4372	Office Supplies	Binders	GBC VeloBind Cover Sets	4	49.41	197.63	2025-03-10 11:18:39.085617	160.94	Oct 24 2012	First Class	US-2012-AH10030140-41206	Aaron Hawkins	94109, San, Francisco, California,, United States	39.53	2.84	197.63	160.94
2025-03-10 11:19:15.180494	37563	OFF-PA-6433	Office Supplies	Paper	Xerox 1884	9	143.86	1294.7	2025-03-10 11:19:15.180115	1047.71	Nov 02 2012	Standard Class	CA-2012-AT10735140-41215	Annie Thurman	37211, Nashville,, Tennessee, United, States	258.94	11.95	1294.7	1047.71
2025-03-10 11:19:17.521481	37592	OFF-AP-4750	Office Supplies	Appliances	Hoover Upright Vacuum With Dirt Cup	6	1737.18	10423.08	2025-03-10 11:19:17.521100	10554.79	Dec 27 2012	Standard Class	CA-2012-AJ10780140-41270	Anthony Jacobs	1915, Beverly,, Massachusetts,, United States		131.71	10423.08	10554.79
2025-03-10 11:19:17.778172	37593	OFF-ST-4289	Office Supplies	Storage	Fellowes Strictly Business Drawer File, Letter/Legal Size	5	704.25	3521.25	2025-03-10 11:19:17.777798	3574.15	Dec 27 2012	Standard Class	CA-2012-AJ10780140-41270	Anthony Jacobs	1915, Beverly,, Massachusetts,, United States		52.9	3521.25	3574.15
2025-03-10 11:19:18.020840	37594	OFF-PA-6457	Office Supplies	Paper	Xerox 1906	4	141.76	567.04	2025-03-10 11:19:18.020464	578.38	Dec 27 2012	Standard Class	CA-2012-AJ10780140-41270	Anthony Jacobs	1915, Beverly,, Massachusetts,, United States		11.34	567.04	578.38
2025-03-10 11:19:18.282449	37936	FUR-TA-4625	Furniture	Tables	Hon 94000 Series Round Tables	8	1421.66	11373.31	2025-03-10 11:19:18.282066	7101.65	Oct 30 2012	Second Class	CA-2012-AJ10780140-41212	Anthony Jacobs	44052, Lorain, Ohio,, United States	4549.32	277.66	11373.31	7101.65
2025-03-10 11:19:27.500283	38316	OFF-PA-6533	Office Supplies	Paper	Xerox 1976	3	15.55	46.66	2025-03-10 11:19:27.499921	39.17	Aug 22 2012	Standard Class	CA-2012-AP10915140-41143	Arthur Prichep	80219, Denver,, Colorado, United, States	9.33	1.84	46.66	39.17
2025-03-10 11:20:06.549721	38317	OFF-SU-3000	Office Supplies	Supplies	Acme Titanium Bonded Scissors	1	6.8	6.8	2025-03-10 11:20:06.549329	7.03	Aug 22 2012	Standard Class	CA-2012-AP10915140-41143	Arthur Prichep	80219, Denver,, Colorado, United, States	1.36	1.59	6.8	7.03
2025-03-10 11:19:27.741749	38318	FUR-FU-5679	Furniture	Furnishings	Regeneration Desk Collection	3	4.22	12.67	2025-03-10 11:19:27.741361	11.47	Aug 22 2012	Standard Class	CA-2012-AP10915140-41143	Arthur Prichep	80219, Denver,, Colorado, United, States	2.53	1.33	12.67	11.47
2025-03-10 11:19:27.989630	38319	TEC-PH-3814	Technology	Phones	Cisco SPA525G2 IP Phone - Wireless	9	143.64	1292.76	2025-03-10 11:19:27.989267	1050.64	Aug 22 2012	Standard Class	CA-2012-AP10915140-41143	Arthur Prichep	80219, Denver,, Colorado, United, States	258.55	16.43	1292.76	1050.64
2025-03-10 11:19:28.229964	38320	OFF-PA-6485	Office Supplies	Paper	Xerox 1931	6	31.1	186.62	2025-03-10 11:19:28.229582	152.25	Aug 22 2012	Standard Class	CA-2012-AP10915140-41143	Arthur Prichep	80219, Denver,, Colorado, United, States	37.32	2.95	186.62	152.25
2025-03-10 11:19:28.488246	38321	OFF-PA-6546	Office Supplies	Paper	Xerox 1988	9	223.06	2007.5	2025-03-10 11:19:28.487859	1624.53	Aug 22 2012	Standard Class	CA-2012-AP10915140-41143	Arthur Prichep	80219, Denver,, Colorado, United, States	401.5	18.53	2007.5	1624.53
2025-03-10 11:19:32.512655	38346	OFF-AR-3971	Office Supplies	Art	Dixon Ticonderoga Core-Lock Colored Pencils	2	14.58	29.15	2025-03-10 11:19:32.512283	25.21	Sep 24 2012	Standard Class	CA-2012-BF11005140-41176	Barry Franz	80013, Aurora,, Colorado, United, States	5.83	1.89	29.15	25.21
2025-03-10 11:18:39.300261	38460	OFF-FA-6129	Office Supplies	Fasteners	Staples	8	247.84	1982.72	2025-03-10 11:18:39.299939	2037.92	Apr 21 2012	Second Class	CA-2012-AH10030140-41020	Aaron Hawkins	12180, Troy, New, York, United States		55.2	1982.72	2037.92
2025-03-10 11:19:05.973552	38585	TEC-MA-4213	Technology	Machines	Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop	3	559.71	1679.13	2025-03-10 11:19:05.973223	1052.2	Sep 01 2012	Standard Class	CA-2012-AG10525140-41153	Andy Gerbode	77095, Houston,, Texas, United States	671.65	44.72	1679.13	1052.2
2025-03-10 11:18:57.488741	38655	TEC-PH-3827	Technology	Phones	ClearSounds CSC500 Amplified Spirit Phone Corded phone	6	251.96	1511.78	2025-03-10 11:18:57.488397	935.63	Dec 29 2012	Second Class	US-2012-AR10345140-41272	Alex Russell	19143, Philadelphia,, Pennsylvania, United, States	604.71	28.56	1511.78	935.63
2025-03-10 11:18:57.732982	38656	FUR-TA-4622	Furniture	Tables	Hon 5100 Series Wood Tables	3	523.76	1571.29	2025-03-10 11:18:57.732630	971.5	Dec 29 2012	Second Class	US-2012-AR10345140-41272	Alex Russell	19143, Philadelphia,, Pennsylvania, United, States	628.52	28.73	1571.29	971.5
2025-03-10 11:18:54.907347	38707	TEC-AC-3748	Technology	Accessories	Case Logic 2.4GHz Wireless Keyboard	2	99.98	199.96	2025-03-10 11:18:54.906984	222.89	Jul 22 2012	First Class	CA-2012-AG10270140-41112	Alejandro Grove	10011, New York City,, New York, United, States		22.93	199.96	222.89
2025-03-10 11:19:32.762807	38734	OFF-BI-5642	Office Supplies	Binders	Pressboard Data Binders by Wilson Jones	5	21.36	106.8	2025-03-10 11:19:32.762414	87.85	Feb 16 2012	Standard Class	CA-2012-BF11020140-40955	Barry Französisch	98105, Seattle,, Washington, United, States	21.36	2.41	106.8	87.85
2025-03-10 11:18:56.511838	38765	OFF-FA-6129	Office Supplies	Fasteners	Staples	3	14.94	44.82	2025-03-10 11:18:56.511476	46.81	Sep 14 2012	Standard Class	CA-2012-AA10315140-41166	Alex Avila	10011, New York City,, New York, United, States		1.99	44.82	46.81
2025-03-10 11:18:56.753914	38766	FUR-FU-5174	Furniture	Furnishings	Master Caster Door Stop, Large Neon Orange	2	14.56	29.12	2025-03-10 11:18:56.753542	30.43	Sep 14 2012	Standard Class	CA-2012-AA10315140-41166	Alex Avila	10011, New York City,, New York, United, States		1.31	29.12	30.43
2025-03-10 11:20:06.298927	38851	FUR-BO-3409	Furniture	Bookcases	Bestar Classic Bookcase	7	349.97	2449.76	2025-03-10 11:20:06.298549	1264.35	May 09 2012	Second Class	CA-2012-AF10885140-41038	Art Foster	19134, Philadelphia,, Pennsylvania, United, States	1224.88	39.47	2449.76	1264.35
2025-03-10 11:19:24.195194	38852	OFF-AR-3973	Office Supplies	Art	DIXON Ticonderoga Erasable Checking Pencils	5	22.32	111.6	2025-03-10 11:19:24.194808	90.75	May 09 2012	Second Class	CA-2012-AF10885140-41038	Art Foster	19134, Philadelphia,, Pennsylvania, United, States	22.32	1.47	111.6	90.75
2025-03-10 11:19:22.174571	38989	OFF-LA-3083	Office Supplies	Labels	Alphabetical Labels for Top Tab Filing	6	88.8	532.8	2025-03-10 11:19:22.174163	540.7	Dec 28 2012	Standard Class	CA-2012-AI10855140-41271	Arianne Irving	94513, Brentwood,, California, United, States		7.9	532.8	540.7
2025-03-10 11:19:22.481297	38990	TEC-PH-4793	Technology	Phones	HTC One	4	319.97	1279.87	2025-03-10 11:19:22.480894	1047.91	Dec 28 2012	Standard Class	CA-2012-AI10855140-41271	Arianne Irving	94513, Brentwood,, California, United, States	255.97	24.01	1279.87	1047.91
2025-03-10 11:19:33.237199	39057	OFF-PA-6460	Office Supplies	Paper	Xerox 1909	2	42.21	84.42	2025-03-10 11:19:33.236819	72.53	Dec 05 2012	Standard Class	CA-2012-BG11035140-41248	Barry Gonzalez	38109, Memphis,, Tennessee, United, States	16.88	4.99	84.42	72.53
2025-03-10 11:18:59.707265	39139	OFF-BI-4344	Office Supplies	Binders	GBC Durable Plastic Covers	3	58.05	174.15	2025-03-10 11:18:59.706911	182.15	Apr 18 2012	Second Class	CA-2012-AG10390140-41017	Allen Goldenen	22204, Arlington,, Virginia, United, States		8.0	174.15	182.15
2025-03-10 11:18:59.928715	39140	OFF-PA-6597	Office Supplies	Paper	Xerox 232	11	71.28	784.08	2025-03-10 11:18:59.928340	790.88	Apr 18 2012	Second Class	CA-2012-AG10390140-41017	Allen Goldenen	22204, Arlington,, Virginia, United, States		6.8	784.08	790.88
2025-03-10 11:19:11.293691	39300	TEC-PH-3795	Technology	Phones	Cisco IP Phone 7961G VoIP phone - Dark gray	2	271.9	543.8	2025-03-10 11:19:11.293351	606.34	Nov 30 2012	First Class	CA-2012-AA10645140-41243	Anna Andreadi	1852, Lowell,, Massachusetts,, United States		62.54	543.8	606.34
2025-03-10 11:18:48.638188	39302	FUR-FU-6331	Furniture	Furnishings	Ultra Door Push Plate	2	9.82	19.64	2025-03-10 11:18:48.637848	20.91	Nov 30 2012	First Class	CA-2012-AA10645140-41243	Anna Andreadi	1852, Lowell,, Massachusetts,, United States		1.27	19.64	20.91
2025-03-10 11:19:32.022057	39349	OFF-AR-5292	Office Supplies	Art	Newell 315	3	17.94	53.82	2025-03-10 11:19:32.021669	55.63	Jul 13 2012	Second Class	CA-2012-BF10975140-41103	Barbara Fisher	10009, New York City,, New York, United, States		1.81	53.82	55.63
2025-03-10 11:19:10.058492	39387	OFF-ST-3058	Office Supplies	Storage	Advantus Rolling Drawer Organizers	7	269.36	1885.52	2025-03-10 11:19:10.058142	1909.2	Dec 06 2012	Standard Class	CA-2012-AS10630140-41249	Ann Steele	98103, Seattle,, Washington, United, States		23.68	1885.52	1909.2
2025-03-10 11:18:38.393230	39519	OFF-ST-3078	Office Supplies	Storage	Akro Stacking Bins	2	12.62	25.25	2025-03-10 11:18:38.392865	22.17	Feb 19 2012	Standard Class	CA-2012-AB10015140-40958	Aaron Bergman	76017, Arlington,, Texas, United States	5.05	1.97	25.25	22.17
2025-03-10 11:19:30.537006	39561	OFF-AP-4931	Office Supplies	Appliances	Kensington 6 Outlet SmartSocket Surge Protector	3	122.94	368.82	2025-03-10 11:19:30.536641	382.11	Dec 29 2012	Standard Class	CA-2012-AJ10960140-41272	Astrea Jones	10035, New York City,, New York, United, States		13.29	368.82	382.11
2025-03-10 11:19:30.787072	39562	OFF-BI-3732	Office Supplies	Binders	Cardinal HOLDit! Binder Insert Strips,Extra Strips	7	35.45	248.14	2025-03-10 11:19:30.786709	199.77	Dec 29 2012	Standard Class	CA-2012-AJ10960140-41272	Astrea Jones	10035, New York City,, New York, United, States	49.63	1.26	248.14	199.77
2025-03-10 11:19:22.900543	39748	TEC-PH-5817	Technology	Phones	Samsung Galaxy Mega 6.3	5	1679.96	8399.8	2025-03-10 11:19:22.900137	6895.0	Apr 27 2012	First Class	CA-2012-AI10855140-41026	Arianne Irving	94122, San, Francisco, California,, United States	1679.96	175.16	8399.8	6895.0
2025-03-10 11:19:15.435657	39757	OFF-BI-6410	Office Supplies	Binders	Wilson Jones Standard D-Ring Binders	5	25.3	126.5	2025-03-10 11:19:15.435295	128.51	Aug 29 2012	Standard Class	CA-2012-AT10735140-41150	Annie Thurman	6010, Bristol,, Connecticut, United, States		2.01	126.5	128.51
2025-03-10 11:19:15.680848	39758	OFF-ST-4245	Office Supplies	Storage	Fellowes Bankers Box Stor/Drawer Steel Plus	3	95.94	287.82	2025-03-10 11:19:15.680465	296.36	Aug 29 2012	Standard Class	CA-2012-AT10735140-41150	Annie Thurman	6010, Bristol,, Connecticut, United, States		8.54	287.82	296.36
2025-03-10 11:18:44.488600	39793	OFF-AR-5325	Office Supplies	Art	Newell 345	3	59.52	178.56	2025-03-10 11:18:44.488266	186.58	Mar 04 2012	Second Class	CA-2012-AB10150140-40972	Aimee Bixby	10701, Yonkers, New, York, United States		8.02	178.56	186.58
2025-03-10 11:18:44.714365	39794	TEC-AC-5140	Technology	Accessories	Logitech Wireless Gaming Headset G930	3	479.97	1439.91	2025-03-10 11:18:44.713993	1494.92	Mar 04 2012	Second Class	CA-2012-AB10150140-40972	Aimee Bixby	10701, Yonkers, New, York, United States		55.01	1439.91	1494.92
2025-03-10 11:18:44.941726	39795	OFF-SU-2972	Office Supplies	Supplies	Acme Forged Steel Scissors with Black Enamel Handles	2	18.62	37.24	2025-03-10 11:18:44.941359	39.15	Mar 04 2012	Second Class	CA-2012-AB10150140-40972	Aimee Bixby	10701, Yonkers, New, York, United States		1.91	37.24	39.15
2025-03-10 11:18:45.183383	39796	OFF-BI-4378	Office Supplies	Binders	GBC Wire Binding Combs	6	49.63	297.79	2025-03-10 11:18:45.183018	245.75	Mar 04 2012	Second Class	CA-2012-AB10150140-40972	Aimee Bixby	10701, Yonkers, New, York, United States	59.56	7.52	297.79	245.75
2025-03-10 11:18:45.411994	39797	OFF-PA-6441	Office Supplies	Paper	Xerox 1891	2	97.82	195.64	2025-03-10 11:18:45.411631	205.77	Mar 04 2012	Second Class	CA-2012-AB10150140-40972	Aimee Bixby	10701, Yonkers, New, York, United States		10.13	195.64	205.77
2025-03-10 11:19:07.680413	39986	OFF-AR-4099	Office Supplies	Art	Eldon Spacemaker Box, Quick-Snap Lid, Clear	3	8.02	24.05	2025-03-10 11:19:07.680045	20.82	Dec 25 2012	Standard Class	CA-2012-AY10555140-41268	Andy Yotov	19140, Philadelphia,, Pennsylvania, United, States	4.81	1.58	24.05	20.82
2025-03-10 11:18:39.670766	40100	TEC-AC-6340	Technology	Accessories	Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack	3	34.77	104.31	2025-03-10 11:18:39.670404	112.53	Dec 30 2012	First Class	CA-2012-AH10030140-41273	Aaron Hawkins	10035, New York City,, New York, United, States		8.22	104.31	112.53
2025-03-10 11:18:39.885997	40101	OFF-LA-3231	Office Supplies	Labels	Avery 51	3	18.9	56.7	2025-03-10 11:18:39.885634	58.0	Dec 30 2012	First Class	CA-2012-AH10030140-41273	Aaron Hawkins	10035, New York City,, New York, United, States		1.3	56.7	58.0
2025-03-10 11:19:32.260872	40184	OFF-ST-5766	Office Supplies	Storage	SAFCO Commercial Wire Shelving, Black	2	276.28	552.56	2025-03-10 11:19:32.260508	584.83	Jul 26 2012	Second Class	CA-2012-BB10990140-41116	Barry Blumstein	90036, Los Angeles,, California, United, States		32.27	552.56	584.83
2025-03-10 11:19:12.392204	40216	FUR-FU-5158	Furniture	Furnishings	Luxo Adjustable Task Clamp Lamp	2	177.68	355.36	2025-03-10 11:19:12.391827	366.2	Apr 01 2012	Standard Class	CA-2012-AH10690140-41000	Anna Häberlin	23464, Virginia, Beach, Virginia,, United States		10.84	355.36	366.2
2025-03-10 11:18:42.657828	40245	OFF-AP-3367	Office Supplies	Appliances	Belkin 7-Outlet SurgeMaster Home Series	1	13.97	13.97	2025-03-10 11:18:42.657486	16.13	Dec 23 2012	First Class	CA-2012-AS10090140-41266	Adam Shillingsburg	92037, San Diego,, California, United, States		2.16	13.97	16.13
2025-03-10 11:20:07.033608	40737	OFF-PA-6213	Office Supplies	Paper	Strathmore Photo Frame Cards	2	14.62	29.24	2025-03-10 11:20:07.033241	30.55	May 24 2012	Standard Class	CA-2012-BW11065140-41053	Barry Weirich	10035, New York City,, New York, United, States		1.31	29.24	30.55
2025-03-10 11:18:54.200670	40780	OFF-AR-3853	Office Supplies	Art	Crayola Colored Pencils	6	19.68	118.08	2025-03-10 11:18:54.200325	119.45	Jul 21 2012	Standard Class	CA-2012-AB10255140-41111	Alejandro Ballentine	90008, Los Angeles,, California, United, States		1.37	118.08	119.45
2025-03-10 11:18:43.008586	40953	OFF-BI-3729	Office Supplies	Binders	Cardinal Holdit Business Card Pockets	1	3.98	3.98	2025-03-10 11:18:43.008218	4.4	Sep 21 2012	Standard Class	CA-2012-AS10090140-41173	Adam Shillingsburg	10035, New York City,, New York, United, States	0.8	1.22	3.98	4.4
